uid,accuracy
3897,80.95
3898,92.07
3899,91.46
3900,92.08
3901,79.09
3902,91.85
3903,91.73
3904,91.71
3905,89.68
3906,89.01
3907,93.57
3908,81.49
3909,89.57
3910,76.31
3911,70.21
3912,91.91
3913,92.97
3914,85.11
3915,92.15
3916,89.8
3917,92.38
3918,79.26
3919,91.92
3920,93.17
3921,91.66
3922,92.44
3923,91.1
3924,89.51
3925,85.31
3926,90.72
3927,93.87
3928,93.45
3929,90.28
3930,88.53
3931,93.02
3932,91.99
3933,92.88
3934,92.92
3935,91.32
3936,89.41
3937,92.06
3938,89.03
3939,88.79
3940,87.96
3941,89.96
3942,89.0
3943,10.0
3944,84.75
3945,88.7
3946,88.88
3947,92.09
3948,50.52
3949,92.33
3950,89.31
3951,86.31
3952,91.88
3953,88.79
3954,84.75
3955,88.65
3956,10.0
3957,88.81
3958,79.63
3959,88.88
3960,90.73
3961,91.78
3962,88.54
3963,92.43
3964,84.52
3965,91.67
3966,89.71
3967,91.84
3968,92.82
3969,92.82
3970,91.41
3971,92.08
3972,93.23
3973,84.39
3974,90.34
3975,92.36
3976,89.63
3977,93.04
3978,91.76
3979,86.29
3980,88.73
3981,91.98
3982,93.82
3983,89.79
3984,89.21
3985,92.21
3986,93.97
3987,84.87
3988,91.64
3989,87.46
3990,93.59
3991,91.34
3992,89.24
3993,91.77
3994,92.44
3995,86.76
3996,88.53
3997,92.54
3998,92.02
3999,54.05
4000,92.36
4001,81.95
4002,92.18
4003,92.65
4004,93.04
4005,90.11
4006,92.05
4007,92.37
4008,92.33
4009,84.36
4010,86.38
4011,91.99
4012,87.0
4013,93.12
4014,75.43
4015,92.36
4016,90.28
4017,92.54
4018,73.89
4019,92.21
4020,80.35
4021,88.79
4022,75.6
4023,92.25
4024,93.11
4025,89.13
4026,84.76
4027,77.18
4028,86.85
4029,89.36
4030,92.41
4031,86.39
4032,92.8
4033,10.0
4034,90.31
4035,89.32
4036,88.85
4037,93.24
4038,90.01
4039,10.0
4040,70.83
4041,93.14
4042,91.16
4043,81.68
4044,92.39
4045,88.95
4046,93.07
4047,92.04
4048,89.16
4049,92.07
4050,93.02
4051,84.6
4052,92.57
4053,88.78
4054,86.66
4055,78.45
4056,92.07
4057,88.81
4058,88.63
4059,76.61
4060,89.26
4061,91.34
4062,93.93
4063,93.28
4064,89.0
4065,89.84
4066,90.92
4067,91.99
4068,88.78
4069,92.49
4070,88.95
4071,10.0
4072,88.2
4073,84.99
4074,91.45
4075,92.46
4076,89.8
4077,89.2
4078,89.86
4079,92.42
4080,92.07
4081,85.46
4082,91.92
4083,92.31
4084,89.53
4085,91.51
4086,67.57
4087,92.52
4088,91.91
4089,77.4
4090,92.29
4091,86.79
4092,87.4
4093,84.86
4094,10.0
4095,92.58
4096,87.53
4097,91.51
4098,88.75
4099,93.82
4100,86.53
4101,71.36
4102,93.31
4103,89.95
4104,91.85
4105,92.92
4106,92.48
4107,92.05
4108,91.94
4109,86.75
4110,91.04
4111,92.25
4112,89.71
4113,92.26
4114,92.84
4115,80.3
4116,89.18
4117,91.43
4118,90.01
4119,91.36
4120,90.18
4121,92.05
4122,91.1
4123,92.48
4124,91.26
4125,93.13
4126,88.8
4127,90.15
4128,84.27
4129,91.5
4130,89.88
4131,91.4
4132,90.8
4133,92.99
4134,90.85
4135,93.33
4136,92.51
4137,92.35
4138,87.08
4139,89.02
4140,91.45
4141,93.83
4142,10.0
4143,92.79
4144,86.24
4145,79.87
4146,88.37
4147,89.6
4148,91.16
4149,89.72
4150,93.11
4151,88.84
4152,10.0
4153,92.01
4154,92.28
4155,88.62
4156,91.67
4157,86.15
4158,62.91
4159,10.0
4160,92.08
4161,89.25
4162,92.19
4163,91.38
4164,76.34
4165,89.22
4166,91.32
4167,92.2
4168,90.98
4169,71.2
4170,79.92
4171,93.08
4172,88.58
4173,88.19
4174,89.52
4175,10.0
4176,91.31
4177,10.0
4178,84.02
4179,90.2
4180,92.29
4181,93.71
4182,92.62
4183,89.15
4184,93.37
4185,88.9
4186,84.87
4187,90.92
4188,92.04
4189,75.79
4190,91.26
4191,93.18
4192,92.76
4193,92.91
4194,91.97
4195,89.03
4196,90.47
4197,92.99
4198,86.06
4199,93.37
4200,75.6
4201,92.91
4202,92.62
4203,92.98
4204,80.61
4205,69.29
4206,89.19
4207,90.6
4208,94.22
4209,93.24
4210,88.95
4211,91.81
4212,93.48
4213,88.55
4214,92.41
4215,90.6
4216,89.59
4217,92.2
4218,92.8
4219,83.02
4220,89.17
4221,90.19
4222,92.25
4223,89.6
4224,82.69
4225,78.88
4226,90.73
4227,89.52
4228,92.88
4229,92.27
4230,77.64
4231,83.78
4232,93.16
4233,92.08
4234,92.01
4235,92.92
4236,88.64
4237,94.07
4238,87.5
4239,90.12
4240,81.27
4241,91.89
4242,79.37
4243,75.54
4244,94.0
4245,91.18
4246,79.75
4247,91.56
4248,85.25
4249,89.66
4250,88.82
4251,75.47
4252,92.79
4253,79.05
4254,89.81
4255,89.15
4256,90.1
4257,87.3
4258,92.74
4259,91.23
4260,90.61
4261,80.76
4262,91.93
4263,91.07
4264,93.42
4265,91.82
4266,92.81
4267,92.65
4268,92.06
4269,93.1
4270,79.44
4271,91.64
4272,92.41
4273,84.86
4274,91.63
4275,93.39
4276,89.5
4277,82.57
4278,93.29
4279,87.62
4280,91.27
4281,93.41
4282,88.33
4283,92.56
4284,91.82
4285,91.37
4286,89.21
4287,89.93
4288,82.64
4289,92.05
4290,92.32
4291,89.39
4292,89.29
4293,76.03
4294,90.05
4295,88.68
4296,88.97
4297,92.1
4298,91.53
4299,90.18
4300,90.17
4301,91.34
4302,75.6
4303,70.01
4304,88.87
4305,91.08
4306,89.98
4307,92.45
4308,75.8
4309,89.68
4310,90.65
4311,82.63
4312,92.2
4313,89.8
4314,86.26
4315,67.98
4316,88.83
4317,89.28
4318,87.59
4319,75.81
4320,89.48
4321,88.61
4322,90.97
4323,92.67
4324,75.49
4325,92.94
4326,86.54
4327,89.34
4328,88.47
4329,88.47
4330,92.27
4331,89.9
4332,91.97
4333,85.24
4334,91.04
4335,89.43
4336,90.93
4337,87.37
4338,91.17
4339,91.35
4340,92.25
4341,87.13
4342,92.29
4343,91.26
4344,89.24
4345,10.0
4346,91.54
4347,88.65
4348,80.91
4349,91.15
4350,91.51
4351,93.34
4352,92.48
4353,73.57
4354,93.41
4355,88.73
4356,91.91
4357,92.37
4358,91.23
4359,89.33
4360,86.33
4361,93.79
4362,88.58
4363,90.29
4364,91.93
4365,92.39
4366,88.11
4367,91.46
4368,91.38
4369,84.72
4370,91.87
4371,85.24
4372,92.35
4373,86.56
4374,88.41
4375,84.71
4376,92.71
4377,93.61
4378,89.85
4379,87.9
4380,91.78
4381,92.45
4382,90.08
4383,91.46
4384,86.87
4385,93.51
4386,92.67
4387,92.27
4388,90.65
4389,92.64
4390,90.89
4391,88.58
4392,90.56
4393,91.77
4394,75.47
4395,92.79
4396,78.44
4397,91.91
4398,92.42
4399,85.05
4400,88.63
4401,93.08
4402,88.13
4403,92.91
4404,93.26
4405,89.82
4406,87.8
4407,92.33
4408,91.66
4409,90.77
4410,86.24
4411,90.36
4412,92.18
4413,87.42
4414,79.89
4415,93.29
4416,91.17
4417,90.86
4418,93.78
4419,92.15
4420,90.8
4421,88.36
4422,93.32
4423,92.77
4424,93.17
4425,75.54
4426,84.17
4427,82.62
4428,91.54
4429,74.04
4430,71.88
4431,91.9
4432,90.73
4433,92.83
4434,75.88
4435,88.91
4436,90.13
4437,92.38
4438,92.34
4439,89.25
4440,90.79
4441,93.11
4442,92.56
4443,91.88
4444,91.93
4445,90.02
4446,86.75
4447,90.68
4448,92.67
4449,92.68
4450,75.79
4451,89.27
4452,92.44
4453,93.08
4454,92.98
4455,92.58
4456,92.47
4457,91.86
4458,91.57
4459,90.4
4460,87.15
4461,87.5
4462,90.99
4463,92.26
4464,87.71
4465,92.06
4466,86.03
4467,91.54
4468,92.46
4469,75.86
4470,90.8
4471,91.45
4472,92.15
4473,92.29
4474,93.21
4475,91.72
4476,89.19
4477,91.31
4478,10.0
4479,93.13
4480,69.86
4481,86.73
4482,88.84
4483,91.99
4484,92.2
4485,93.05
4486,92.01
4487,93.14
4488,62.7
4489,76.27
4490,92.51
4491,92.08
4492,10.0
4493,75.64
4494,86.46
4495,69.43
4496,93.33
4497,78.27
4498,89.52
4499,75.77
4500,89.45
4501,92.69
4502,83.86
4503,89.77
4504,75.47
4505,92.52
4506,86.8
4507,92.25
4508,86.66
4509,75.69
4510,93.0
4511,93.84
4512,86.83
4513,93.31
4514,82.91
4515,91.37
4516,10.0
4517,79.92
4518,92.61
4519,92.27
4520,76.12
4521,92.87
4522,92.26
4523,92.03
4524,80.95
4525,86.41
4526,79.84
4527,88.83
4528,88.86
4529,91.08
4530,91.18
4531,91.77
4532,91.91
4533,93.47
4534,89.25
4535,88.76
4536,93.0
4537,90.22
4538,88.59
4539,90.92
4540,89.32
4541,92.04
4542,89.63
4543,89.56
4544,92.31
4545,79.53
4546,88.82
4547,91.23
4548,91.99
4549,70.29
4550,92.64
4551,79.35
4552,89.29
4553,92.51
4554,86.39
4555,88.94
4556,86.09
4557,93.52
4558,89.03
4559,86.37
4560,92.0
4561,88.53
4562,94.08
4563,90.08
4564,91.85
4565,10.0
4566,91.1
4567,88.28
4568,73.9
4569,79.24
4570,92.33
4571,93.03
4572,93.01
4573,90.78
4574,86.23
4575,91.59
4576,87.54
4577,92.66
4578,89.79
4579,92.99
4580,93.43
4581,90.69
4582,89.49
4583,92.72
4584,90.19
4585,92.71
4586,88.56
4587,86.37
4588,93.19
4589,93.19
4590,88.77
4591,90.32
4592,92.4
4593,92.03
4594,80.01
4595,92.32
4596,86.38
4597,90.39
4598,87.86
4599,89.69
4600,70.01
4601,92.75
4602,90.36
4603,86.54
4604,93.27
4605,91.28
4606,86.57
4607,87.05
4608,92.9
4609,91.93
4610,52.98
4611,89.01
4612,88.96
4613,92.25
4614,86.86
4615,88.54
4616,89.19
4617,90.54
4618,86.38
4619,89.53
4620,91.52
4621,90.72
4622,92.13
4623,91.67
4624,92.14
4625,89.22
4626,90.88
4627,93.27
4628,85.7
4629,91.22
4630,91.9
4631,93.31
4632,88.73
4633,90.94
4634,89.83
4635,92.68
4636,89.34
4637,90.88
4638,93.09
4639,91.2
4640,89.8
4641,93.43
4642,91.41
4643,67.48
4644,92.06
4645,90.52
4646,75.55
4647,75.95
4648,89.76
4649,89.63
4650,91.91
4651,89.13
4652,89.66
4653,92.06
4654,88.18
4655,93.35
4656,78.01
4657,91.85
4658,88.85
4659,93.45
4660,73.94
4661,84.14
4662,91.39
4663,91.1
4664,91.16
4665,88.97
4666,92.27
4667,89.39
4668,90.88
4669,89.44
4670,53.12
4671,77.87
4672,89.88
4673,88.14
4674,92.51
4675,89.1
4676,88.82
4677,91.74
4678,92.17
4679,89.07
4680,91.45
4681,93.67
4682,92.31
4683,82.62
4684,91.43
4685,87.27
4686,86.61
4687,92.11
4688,89.06
4689,90.88
4690,89.13
4691,90.36
4692,92.08
4693,92.57
4694,91.28
4695,91.39
4696,92.48
4697,89.19
4698,93.0
4699,85.19
4700,75.9
4701,91.94
4702,89.71
4703,89.85
4704,85.85
4705,89.01
4706,81.58
4707,93.44
4708,92.83
4709,92.16
4710,92.42
4711,89.7
4712,87.98
4713,93.1
4714,89.77
4715,86.93
4716,89.42
4717,92.42
4718,68.69
4719,90.88
4720,88.55
4721,92.66
4722,74.06
4723,91.98
4724,89.01
4725,90.56
4726,92.16
4727,92.5
4728,92.15
4729,93.46
4730,88.98
4731,90.33
4732,80.55
4733,85.9
4734,87.84
4735,87.53
4736,86.76
4737,65.25
4738,91.76
4739,86.46
4740,89.32
4741,59.71
4742,92.16
4743,92.34
4744,87.2
4745,93.19
4746,88.04
4747,94.11
4748,88.98
4749,91.1
4750,92.23
4751,89.16
4752,86.58
4753,75.57
4754,85.97
4755,88.23
4756,88.69
4757,87.82
4758,93.16
4759,90.25
4760,92.38
4761,93.34
4762,86.66
4763,91.93
4764,87.05
4765,88.96
4766,92.82
4767,84.82
4768,89.26
4769,87.24
4770,92.72
4771,89.83
4772,86.68
4773,91.29
4774,89.28
4775,92.0
4776,88.62
4777,92.0
4778,91.69
4779,91.44
4780,91.2
4781,76.4
4782,92.7
4783,89.99
4784,89.79
4785,89.4
4786,91.94
4787,92.88
4788,92.72
4789,92.24
4790,90.17
4791,91.76
4792,88.73
4793,92.15
4794,82.83
4795,91.92
4796,93.56
4797,93.08
4798,89.92
4799,52.85
4800,93.78
4801,92.34
4802,91.62
4803,88.48
4804,89.89
4805,90.79
4806,88.94
4807,93.44
4808,89.03
4809,89.74
4810,90.34
4811,88.82
4812,89.2
4813,91.16
4814,92.11
4815,91.86
4816,92.06
4817,10.0
4818,86.73
4819,89.34
4820,92.8
4821,92.42
4822,83.66
4823,65.48
4824,92.44
4825,91.97
4826,90.82
4827,85.54
4828,73.54
4829,89.22
4830,92.99
4831,88.85
4832,88.22
4833,92.02
4834,89.26
4835,92.15
4836,90.33
4837,92.06
4838,92.55
4839,87.47
4840,92.13
4841,91.22
4842,91.11
4843,93.48
4844,92.27
4845,88.95
4846,92.66
4847,92.77
4848,92.54
4849,86.41
4850,90.46
4851,75.35
4852,91.11
4853,92.94
4854,86.85
4855,91.85
4856,91.7
4857,92.07
4858,91.64
4859,91.3
4860,90.43
4861,92.2
4862,10.0
4863,92.14
4864,89.81
4865,87.56
4866,92.26
4867,91.57
4868,88.96
4869,91.28
4870,89.95
4871,90.07
4872,90.85
4873,89.68
4874,92.48
4875,88.88
4876,92.15
4877,92.07
4878,90.92
4879,88.7
4880,92.63
4881,90.61
4882,90.74
4883,92.28
4884,80.95
4885,90.35
4886,92.54
4887,92.36
4888,90.28
4889,92.52
4890,86.52
4891,10.0
4892,93.59
4893,92.85
4894,10.0
4895,88.64
4896,91.73
4897,75.88
4898,88.97
4899,92.57
4900,91.96
4901,92.78
4902,93.8
4903,89.19
4904,89.04
4905,82.5
4906,89.4
4907,93.83
4908,82.88
4909,93.25
4910,91.64
4911,92.15
4912,92.48
4913,93.05
4914,67.16
4915,89.75
4916,91.73
4917,89.0
4918,92.48
4919,84.05
4920,89.69
4921,92.71
4922,68.8
4923,75.93
4924,90.26
4925,89.19
4926,93.47
4927,93.07
4928,91.19
4929,89.12
4930,89.75
4931,88.14
4932,90.4
4933,91.0
4934,73.22
4935,87.7
4936,89.76
4937,92.18
4938,75.6
4939,87.72
4940,89.92
4941,92.33
4942,93.65
4943,89.18
4944,85.9
4945,93.42
4946,93.69
4947,91.73
4948,92.55
4949,62.63
4950,86.48
4951,92.61
4952,92.43
4953,90.96
4954,94.07
4955,75.64
4956,80.35
4957,92.46
4958,91.53
4959,92.58
4960,87.72
4961,90.05
4962,87.91
4963,92.55
4964,92.68
4965,88.92
4966,83.06
4967,92.0
4968,90.15
4969,90.12
4970,91.91
4971,89.34
4972,73.27
4973,93.21
4974,93.08
4975,89.47
4976,92.23
4977,89.14
4978,89.97
4979,78.86
4980,85.62
4981,84.28
4982,90.09
4983,93.66
4984,92.08
4985,91.36
4986,93.22
4987,81.98
4988,86.07
4989,92.25
4990,75.98
4991,10.0
4992,82.04
4993,88.88
4994,88.63
4995,92.55
4996,89.4
4997,92.16
4998,86.61
4999,92.3
5000,93.52
5001,87.22
5002,92.35
5003,92.44
5004,90.97
5005,91.88
5006,83.77
5007,86.3
5008,89.19
5009,92.16
5010,88.56
5011,92.84
5012,91.11
5013,88.58
5014,91.92
5015,84.74
5016,89.46
5017,83.82
5018,91.04
5019,86.75
5020,91.44
5021,90.47
5022,86.38
5023,75.72
5024,93.01
5025,92.47
5026,89.29
5027,76.11
5028,93.43
5029,93.02
5030,86.76
5031,91.37
5032,68.07
5033,86.55
5034,86.3
5035,90.91
5036,89.43
5037,75.3
5038,88.04
5039,10.0
5040,85.7
5041,10.0
5042,92.21
5043,92.06
5044,87.26
5045,79.9
5046,91.22
5047,10.0
5048,92.23
5049,87.27
5050,56.01
5051,73.53
5052,79.3
5053,88.84
5054,89.95
5055,88.51
5056,88.8
5057,88.69
5058,87.82
5059,92.9
5060,91.18
5061,88.88
5062,92.14
5063,93.64
5064,86.45
5065,92.44
5066,91.89
5067,92.12
5068,88.41
5069,93.0
5070,88.73
5071,92.54
5072,92.79
5073,90.13
5074,80.46
5075,89.1
5076,92.58
5077,88.96
5078,10.0
5079,89.02
5080,91.65
5081,92.78
5082,90.61
5083,91.84
5084,86.97
5085,85.59
5086,88.93
5087,93.59
5088,90.35
5089,92.78
5090,92.75
5091,90.9
5092,92.52
5093,88.56
5094,85.74
5095,93.8
5096,92.5
5097,92.43
5098,91.35
5099,92.37
5100,10.0
5101,91.72
5102,88.4
5103,91.43
5104,87.79
5105,91.98
5106,88.92
5107,91.22
5108,92.83
5109,91.64
5110,89.0
5111,94.39
5112,91.98
5113,90.31
5114,91.55
5115,93.67
5116,92.35
5117,89.12
5118,80.26
5119,86.33
5120,93.28
5121,91.39
5122,89.98
5123,63.78
5124,87.65
5125,80.67
5126,89.2
5127,92.5
5128,90.79
5129,90.22
5130,91.23
5131,88.0
5132,89.52
5133,90.8
5134,90.04
5135,80.62
5136,88.7
5137,91.03
5138,91.72
5139,90.9
5140,92.03
5141,88.78
5142,92.88
5143,87.69
5144,93.07
5145,86.97
5146,88.99
5147,90.76
5148,86.31
5149,92.15
5150,92.24
5151,93.1
5152,79.09
5153,89.33
5154,83.93
5155,91.64
5156,92.07
5157,88.68
5158,89.55
5159,75.6
5160,89.04
5161,90.13
5162,86.45
5163,86.52
5164,87.91
5165,91.48
5166,90.53
5167,89.46
5168,10.0
5169,93.52
5170,68.84
5171,58.32
5172,91.32
5173,92.33
5174,86.61
5175,10.0
5176,93.68
5177,86.16
5178,92.16
5179,86.75
5180,88.01
5181,92.3
5182,91.8
5183,92.46
5184,92.47
5185,91.75
5186,92.53
5187,91.79
5188,90.05
5189,67.84
5190,91.04
5191,91.35
5192,92.4
5193,86.79
5194,68.07
5195,92.56
5196,85.42
5197,92.32
5198,91.95
5199,91.72
5200,73.28
5201,90.11
5202,92.77
5203,80.38
5204,93.56
5205,84.55
5206,92.76
5207,93.06
5208,90.42
5209,87.62
5210,92.19
5211,87.02
5212,89.91
5213,88.64
5214,93.36
5215,92.35
5216,90.46
5217,89.39
5218,87.13
5219,92.02
5220,89.52
5221,76.18
5222,91.11
5223,92.8
5224,88.82
5225,93.1
5226,91.29
5227,88.63
5228,79.8
5229,91.6
5230,92.49
5231,86.02
5232,91.67
5233,92.54
5234,91.94
5235,91.06
5236,92.96
5237,86.72
5238,89.88
5239,92.21
5240,88.69
5241,10.0
5242,87.63
5243,89.17
5244,93.41
5245,89.57
5246,85.45
5247,92.64
5248,93.09
5249,80.09
5250,92.73
5251,93.01
5252,89.21
5253,89.32
5254,92.24
5255,91.92
5256,93.65
5257,90.6
5258,88.79
5259,89.6
5260,92.28
5261,89.32
5262,93.13
5263,91.98
5264,73.97
5265,89.03
5266,92.98
5267,91.02
5268,90.9
5269,92.28
5270,88.04
5271,89.3
5272,90.93
5273,90.46
5274,79.26
5275,86.34
5276,91.78
5277,92.4
5278,88.09
5279,73.81
5280,93.48
5281,92.43
5282,93.27
5283,91.02
5284,91.27
5285,87.05
5286,91.47
5287,92.67
5288,92.02
5289,91.59
5290,88.83
5291,91.34
5292,94.49
5293,89.75
5294,88.23
5295,81.03
5296,92.32
5297,89.26
5298,91.82
5299,90.55
5300,88.4
5301,93.43
5302,91.97
5303,10.0
5304,93.09
5305,77.6
5306,88.58
5307,90.64
5308,90.85
5309,86.72
5310,91.26
5311,89.58
5312,91.84
5313,93.05
5314,90.65
5315,93.26
5316,91.45
5317,81.42
5318,91.41
5319,91.79
5320,10.0
5321,91.6
5322,90.06
5323,90.94
5324,93.03
5325,92.43
5326,86.62
5327,92.35
5328,92.23
5329,86.33
5330,89.16
5331,86.89
5332,84.26
5333,92.09
5334,93.33
5335,93.02
5336,92.14
5337,76.61
5338,92.65
5339,86.73
5340,88.72
5341,91.51
5342,90.71
5343,68.76
5344,89.32
5345,87.1
5346,91.38
5347,91.58
5348,91.22
5349,92.41
5350,91.84
5351,80.72
5352,86.02
5353,92.87
5354,88.33
5355,90.79
5356,93.3
5357,80.08
5358,92.49
5359,88.12
5360,90.95
5361,89.03
5362,82.67
5363,92.3
5364,92.36
5365,90.91
5366,87.68
5367,91.4
5368,91.79
5369,93.57
5370,91.25
5371,90.88
5372,75.79
5373,86.42
5374,93.89
5375,88.07
5376,91.88
5377,91.16
5378,91.34
5379,89.2
5380,91.81
5381,88.31
5382,92.51
5383,91.2
5384,91.66
5385,89.05
5386,91.21
5387,92.2
5388,91.45
5389,91.54
5390,93.05
5391,10.0
5392,92.26
5393,90.36
5394,92.56
5395,90.66
5396,92.01
5397,91.49
5398,86.62
5399,88.6
5400,86.62
5401,81.33
5402,93.35
5403,88.83
5404,92.52
5405,87.42
5406,88.02
5407,73.81
5408,86.68
5409,10.0
5410,91.43
5411,92.41
5412,57.59
5413,92.21
5414,91.12
5415,88.75
5416,90.71
5417,84.68
5418,72.87
5419,86.85
5420,90.83
5421,91.32
5422,84.97
5423,93.21
5424,92.8
5425,86.76
5426,89.79
5427,90.79
5428,75.85
5429,92.47
5430,92.65
5431,89.02
5432,67.94
5433,82.58
5434,88.4
5435,87.07
5436,92.98
5437,91.45
5438,89.26
5439,88.66
5440,92.96
5441,92.16
5442,90.37
5443,89.2
5444,92.67
5445,91.51
5446,90.5
5447,91.97
5448,91.53
5449,84.4
5450,88.25
5451,71.99
5452,75.87
5453,92.3
5454,92.11
5455,88.43
5456,92.01
5457,91.09
5458,91.79
5459,89.97
5460,73.4
5461,75.45
5462,88.01
5463,93.2
5464,53.48
5465,88.74
5466,92.37
5467,91.98
5468,88.84
5469,82.54
5470,91.66
5471,93.35
5472,67.86
5473,73.22
5474,92.16
5475,88.26
5476,88.07
5477,91.69
5478,91.75
5479,89.17
5480,86.61
5481,91.35
5482,92.45
5483,91.01
5484,92.3
5485,89.42
5486,92.91
5487,89.82
5488,91.95
5489,86.84
5490,90.28
5491,91.8
5492,89.24
5493,91.6
5494,92.65
5495,89.44
5496,90.38
5497,93.16
5498,79.77
5499,10.0
5500,92.59
5501,80.54
5502,86.65
5503,92.03
5504,75.15
5505,93.37
5506,89.41
5507,86.72
5508,72.54
5509,92.33
5510,92.21
5511,91.53
5512,93.14
5513,90.18
5514,90.54
5515,80.03
5516,91.98
5517,91.5
5518,90.77
5519,88.45
5520,88.68
5521,90.72
5522,90.82
5523,79.88
5524,89.07
5525,93.72
5526,93.16
5527,75.84
5528,86.06
5529,90.83
5530,92.74
5531,75.48
5532,92.05
5533,92.8
5534,86.43
5535,91.11
5536,88.75
5537,88.51
5538,75.62
5539,93.83
5540,85.17
5541,88.61
5542,92.25
5543,73.16
5544,94.18
5545,92.86
5546,72.98
5547,91.92
5548,91.89
5549,88.34
5550,88.71
5551,85.33
5552,86.32
5553,93.65
5554,92.21
5555,92.76
5556,93.36
5557,92.64
5558,89.31
5559,75.71
5560,90.68
5561,90.81
5562,92.46
5563,93.21
5564,81.47
5565,91.35
5566,88.44
5567,92.14
5568,93.0
5569,69.98
5570,91.89
5571,91.98
5572,89.57
5573,89.06
5574,91.95
5575,92.48
5576,93.53
5577,91.54
5578,89.74
5579,88.64
5580,88.82
5581,89.0
5582,91.57
5583,67.64
5584,93.35
5585,84.18
5586,91.6
5587,91.99
5588,90.4
5589,92.64
5590,92.56
5591,91.54
5592,78.67
5593,91.51
5594,89.81
5595,79.25
5596,93.55
5597,91.07
5598,86.54
5599,91.24
5600,92.2
5601,92.16
5602,92.62
5603,89.12
5604,90.59
5605,87.29
5606,88.75
5607,82.45
5608,87.32
5609,93.74
5610,88.36
5611,92.34
5612,89.11
5613,91.21
5614,88.65
5615,85.88
5616,92.71
5617,93.1
5618,90.14
5619,92.68
5620,91.96
5621,92.22
5622,89.98
5623,92.16
5624,71.2
5625,91.26
5626,75.93
5627,92.17
5628,10.0
5629,90.16
5630,88.18
5631,91.61
5632,92.69
5633,93.19
5634,91.0
5635,91.94
5636,92.36
5637,89.75
5638,89.38
5639,88.17
5640,86.26
5641,92.43
5642,92.27
5643,79.54
5644,89.69
5645,93.26
5646,92.97
5647,89.18
5648,60.62
5649,92.24
5650,85.58
5651,89.89
5652,93.19
5653,91.7
5654,87.65
5655,92.93
5656,91.15
5657,89.41
5658,91.43
5659,75.36
5660,92.04
5661,91.94
5662,89.77
5663,88.78
5664,93.99
5665,74.04
5666,85.41
5667,92.22
5668,92.08
5669,92.04
5670,90.23
5671,92.55
5672,84.81
5673,91.99
5674,91.68
5675,88.18
5676,93.15
5677,91.37
5678,10.0
5679,92.42
5680,86.71
5681,56.34
5682,89.7
5683,73.75
5684,90.68
5685,84.97
5686,91.92
5687,89.37
5688,92.05
5689,92.43
5690,58.9
5691,89.53
5692,75.64
5693,91.11
5694,91.36
5695,72.5
5696,91.57
5697,92.04
5698,93.7
5699,92.59
5700,85.69
5701,91.11
5702,89.18
5703,91.98
5704,87.71
5705,92.53
5706,88.24
5707,91.1
5708,92.69
5709,90.94
5710,89.35
5711,93.9
5712,91.58
5713,90.09
5714,88.33
5715,86.64
5716,92.29
5717,88.26
5718,92.74
5719,91.75
5720,91.73
5721,93.99
5722,88.71
5723,92.22
5724,86.7
5725,93.46
5726,92.96
5727,74.95
5728,92.42
5729,89.51
5730,92.39
5731,93.35
5732,88.9
5733,78.68
5734,92.79
5735,84.99
5736,93.57
5737,87.18
5738,92.02
5739,86.76
5740,92.41
5741,92.48
5742,91.1
5743,92.3
5744,87.63
5745,93.58
5746,87.55
5747,91.41
5748,87.66
5749,93.75
5750,91.14
5751,91.82
5752,92.3
5753,10.0
5754,91.85
5755,89.1
5756,89.03
5757,91.09
5758,88.97
5759,34.91
5760,90.42
5761,89.67
5762,67.86
5763,86.68
5764,86.73
5765,91.74
5766,91.12
5767,88.71
5768,88.38
5769,91.52
5770,89.86
5771,92.87
5772,91.87
5773,88.95
5774,92.59
5775,91.73
5776,93.51
5777,84.87
5778,92.94
5779,86.68
5780,93.78
5781,91.04
5782,80.51
5783,92.45
5784,86.57
5785,91.89
5786,92.63
5787,92.7
5788,89.11
5789,91.86
5790,89.05
5791,93.06
5792,89.75
5793,89.32
5794,90.84
5795,89.7
5796,88.35
5797,93.36
5798,87.54
5799,91.38
5800,79.65
5801,93.72
5802,10.0
5803,91.97
5804,92.9
5805,93.15
5806,86.24
5807,66.81
5808,89.87
5809,88.42
5810,90.97
5811,92.18
5812,89.31
5813,89.51
5814,92.42
5815,92.36
5816,86.57
5817,92.53
5818,81.18
5819,91.75
5820,93.12
5821,93.04
5822,93.17
5823,93.79
5824,92.29
5825,92.14
5826,93.33
5827,88.98
5828,92.23
5829,84.58
5830,76.03
5831,92.99
5832,92.26
5833,89.36
5834,92.41
5835,92.98
5836,93.05
5837,90.35
5838,90.32
5839,92.67
5840,92.91
5841,92.39
5842,86.29
5843,10.0
5844,87.1
5845,90.7
5846,84.99
5847,84.78
5848,92.96
5849,89.13
5850,91.75
5851,92.17
5852,92.18
5853,89.41
5854,93.07
5855,89.99
5856,93.43
5857,92.38
5858,91.61
5859,70.67
5860,75.76
5861,92.19
5862,89.19
5863,91.66
5864,88.91
5865,67.83
5866,91.94
5867,88.17
5868,88.78
5869,76.18
5870,85.57
5871,91.02
5872,92.69
5873,92.25
5874,88.9
5875,85.4
5876,92.74
5877,84.95
5878,93.52
5879,91.45
5880,91.49
5881,89.34
5882,90.51
5883,93.85
5884,93.22
5885,87.09
5886,92.77
5887,93.28
5888,88.94
5889,91.99
5890,89.16
5891,91.19
5892,88.13
5893,75.9
5894,10.0
